Link_ID in VISSIM,Length(km),Green_ratio,Lanes
14549,0.03,1.0,2
14550,0.008,1.0,1
14551,0.007,1.0,3
14552,0.011,1.0,1
14553,0.014,1.0,1
14554,0.003,1.0,3
14555,0.02,1.0,3
14556,0.013,1.0,1
14557,0.013,1.0,1
14558,0.012,1.0,1
14559,0.014,1.0,1
14560,0.012,1.0,2
14561,0.009,1.0,1
14562,0.016,1.0,2
14563,0.015,1.0,1
14564,0.006,1.0,1
14565,0.004,1.0,2
14566,0.022,1.0,2
14567,0.017,1.0,1
14568,0.036,1.0,2
14569,0.009,1.0,1
14570,0.028,1.0,1
14571,0.029,1.0,1
14572,0.011,1.0,1
14573,0.03,1.0,2
14574,0.029,1.0,1
14575,0.031,1.0,2
14576,0.014,1.0,1
14577,0.027,1.0,1
14578,0.03,1.0,2
14579,0.008,1.0,1
14580,0.013,1.0,2
14581,0.009,1.0,1
14582,0.016,1.0,2
14583,0.015,1.0,1
14584,0.006,1.0,1
14585,0.004,1.0,2
14586,0.012,1.0,2
14587,0.007,1.0,1
14588,0.036,1.0,2
14589,0.009,1.0,1
14590,0.028,1.0,1
14591,0.031,1.0,1
14592,0.011,1.0,1
14593,0.03,1.0,2
14594,0.029,1.0,1
14595,0.033,1.0,2
14596,0.014,1.0,1
14597,0.027,1.0,1
14598,0.03,1.0,2
14599,0.01,1.0,1
14600,0.007,1.0,3
14601,0.011,1.0,1
14602,0.014,1.0,1
14603,0.003,1.0,3
14604,0.02,1.0,3
14605,0.013,1.0,1
14606,0.013,1.0,1
14607,0.012,1.0,1
14608,0.014,1.0,1
14609,0.008,1.0,3
14610,0.011,1.0,3
14611,0.012,1.0,1
14612,0.019,1.0,3
14613,0.009,,3
14614,0.01,,3
14615,0.026,1.0,1
14616,0.012,,1
14617,0.015,,1
14618,0.02,1.0,1
14619,0.029,1.0,1
14620,0.029,1.0,1
14621,0.015,1.0,1
14622,0.016,1.0,1
14623,0.01,1.0,1
14624,0.006,1.0,1
14625,0.011,1.0,1
14626,0.02,1.0,1
14627,0.008,1.0,1
14628,0.022,1.0,1
14629,0.008,1.0,1
14630,0.018,1.0,3
14631,0.026,1.0,1
14632,0.009,1.0,1
14633,0.022,1.0,1
14634,0.025,1.0,1
14635,0.006,1.0,1
14636,0.013,,1
14637,0.02,1.0,1
14638,0.018,1.0,1
14639,0.019,1.0,1
14640,0.006,1.0,1
14641,0.007,1.0,1
14642,0.019,1.0,1
14643,0.017,1.0,1
14644,0.003,1.0,1
14645,0.005,,1
14646,0.021,1.0,1
14647,0.012,1.0,2
14648,0.009,1.0,1
14649,0.016,1.0,2
14650,0.015,1.0,1
14651,0.006,1.0,1
14652,0.004,1.0,2
14653,0.012,1.0,2
14654,0.007,1.0,1
14655,0.036,1.0,2
14656,0.009,1.0,1
14657,0.028,1.0,1
14658,0.03,1.0,1
14659,0.011,1.0,1
14660,0.03,1.0,2
14661,0.029,1.0,1
14662,0.033,1.0,2
14663,0.014,1.0,1
14664,0.027,1.0,1
14665,0.03,1.0,2
14666,0.01,1.0,1
14667,0.013,1.0,2
14668,0.009,1.0,1
14669,0.016,1.0,2
14670,0.015,1.0,1
14671,0.006,1.0,1
14672,0.004,1.0,2
14673,0.012,1.0,2
14674,0.007,1.0,1
14675,0.036,1.0,2
14676,0.009,1.0,1
14677,0.028,1.0,1
14678,0.029,1.0,1
14679,0.011,1.0,1
14680,0.03,1.0,2
14681,0.029,1.0,1
14682,0.031,1.0,2
14683,0.014,1.0,1
14684,0.027,1.0,1
14685,0.03,1.0,2
14686,0.008,1.0,1
14687,0.007,1.0,3
14688,0.011,1.0,1
14689,0.014,1.0,1
14690,0.003,1.0,3
14691,0.02,1.0,3
14692,0.013,1.0,1
14693,0.013,1.0,1
14694,0.012,1.0,1
14695,0.014,1.0,1
14696,0.013,1.0,2
14697,0.009,1.0,1
14698,0.016,1.0,2
14699,0.015,1.0,1
14700,0.006,1.0,1
14701,0.004,1.0,2
14702,0.012,1.0,2
14703,0.007,1.0,1
14704,0.036,1.0,2
14705,0.011,1.0,1
14706,0.028,1.0,1
14707,0.029,1.0,1
14708,0.011,1.0,1
14709,0.03,1.0,2
14710,0.031,1.0,1
14711,0.031,1.0,2
14712,0.014,1.0,1
14713,0.027,1.0,1
14714,0.032,1.0,2
14715,0.008,1.0,1
14716,0.013,1.0,2
14717,0.009,1.0,1
14718,0.016,1.0,2
14719,0.015,1.0,1
14720,0.006,1.0,1
14721,0.004,1.0,2
14722,0.012,1.0,2
14723,0.007,1.0,1
14724,0.036,1.0,2
14725,0.009,1.0,1
14726,0.028,1.0,1
14727,0.031,1.0,1
14728,0.011,1.0,1
14729,0.03,1.0,2
14730,0.029,1.0,1
14731,0.033,1.0,2
14732,0.014,1.0,1
14733,0.027,1.0,1
14734,0.03,1.0,2
14735,0.01,1.0,1
14736,0.007,1.0,3
14737,0.011,1.0,1
14738,0.014,1.0,1
14739,0.003,1.0,3
14740,0.02,1.0,3
14741,0.013,1.0,1
14742,0.013,1.0,1
14743,0.012,1.0,1
14744,0.014,1.0,1
14745,0.008,1.0,3
14746,0.011,1.0,3
14747,0.012,1.0,1
14748,0.019,1.0,3
14749,0.009,,3
14750,0.01,,3
14751,0.026,1.0,1
14752,0.012,,1
14753,0.015,,1
14754,0.02,1.0,1
14755,0.029,1.0,1
14756,0.029,1.0,1
14757,0.015,1.0,1
14758,0.016,1.0,1
14759,0.01,1.0,1
14760,0.006,1.0,1
14761,0.011,1.0,1
14762,0.02,1.0,1
14763,0.008,1.0,1
14764,0.022,1.0,1
14765,0.008,1.0,1
14766,0.018,1.0,3
14767,0.026,1.0,1
14768,0.009,1.0,1
14769,0.022,1.0,1
14770,0.025,1.0,1
14771,0.006,1.0,1
14772,0.013,,1
14773,0.02,1.0,1
14774,0.018,1.0,1
14775,0.019,1.0,1
14776,0.006,1.0,1
14777,0.007,1.0,1
14778,0.019,1.0,1
14779,0.017,1.0,1
14780,0.003,1.0,1
14781,0.005,,1
14782,0.021,1.0,1
14783,0.001,,3
14784,0.001,,3
14785,0.011,1.0,3
14786,0.005,1.0,3
14810,0.012,1.0,2
14811,0.008,1.0,1
14812,0.012,1.0,1
14813,0.014,1.0,1
14814,0.006,1.0,1
14815,0.004,1.0,2
14816,0.036,1.0,1
14817,0.03,1.0,1
14818,0.01,1.0,1
14819,0.011,1.0,1
14820,0.028,1.0,1
14821,0.009,1.0,1
14822,0.012,1.0,1
14823,0.03,1.0,2
14824,0.029,1.0,1
14825,0.029,1.0,1
14826,0.016,1.0,1
14827,0.035,1.0,1
14828,0.03,1.0,2
14829,0.009,1.0,1
14830,0.01,1.0,3
14831,0.013,1.0,1
14832,0.01,1.0,1
14833,0.002,,3
14834,0.001,,3
14843,0.004,,2
14844,0.008,,2
14845,0.001,1.0,1
14846,0.001,,1
15165,0.007,1.0,1
15166,0.007,1.0,1
15167,0.004,1.0,1
15168,0.007,1.0,1
15169,0.018,1.0,1
15170,0.02,1.0,1
15171,0.02,1.0,1
15172,0.02,1.0,1
15286,0.009,1.0,1
15288,0.007,1.0,1
15289,0.023,1.0,1
15299,0.018,1.0,1
15300,0.019,1.0,1
15301,0.004,1.0,1
15302,0.006,1.0,1
15303,0.019,1.0,1
15442,0.013,1.0,2
15443,0.009,1.0,1
15444,0.016,1.0,2
15445,0.015,1.0,1
15446,0.006,1.0,1
15447,0.004,1.0,2
15448,0.012,1.0,2
15449,0.007,1.0,1
15450,0.036,1.0,2
15451,0.009,1.0,1
15452,0.028,1.0,1
15453,0.029,1.0,1
15454,0.011,1.0,1
15455,0.03,1.0,2
15456,0.029,1.0,1
15457,0.031,1.0,2
15458,0.014,1.0,1
15459,0.027,1.0,1
15460,0.03,1.0,2
15461,0.008,1.0,1
15462,0.007,1.0,3
15463,0.011,1.0,1
15464,0.014,1.0,1
15465,0.013,1.0,2
15466,0.009,1.0,1
15467,0.016,1.0,2
15468,0.015,1.0,1
15469,0.006,1.0,1
15470,0.004,1.0,2
15471,0.013,1.0,2
15472,0.008,1.0,1
15473,0.036,1.0,2
15474,0.009,1.0,1
15475,0.028,1.0,1
15476,0.029,1.0,1
15477,0.011,1.0,1
15478,0.03,1.0,2
15479,0.029,1.0,1
15480,0.032,1.0,2
15481,0.014,1.0,1
15482,0.027,1.0,1
15483,0.03,1.0,2
15484,0.009,1.0,1
15485,0.007,1.0,3
15486,0.011,1.0,1
15487,0.014,1.0,1
15488,0.013,1.0,2
15489,0.009,1.0,1
15490,0.016,1.0,2
15491,0.015,1.0,1
15492,0.006,1.0,1
15493,0.004,1.0,2
15494,0.012,1.0,2
15495,0.006,1.0,1
15496,0.036,1.0,2
15497,0.009,1.0,1
15498,0.028,1.0,1
15499,0.029,1.0,1
15500,0.011,1.0,1
15501,0.03,1.0,2
15502,0.029,1.0,1
15503,0.031,1.0,2
15504,0.014,1.0,1
15505,0.027,1.0,1
15506,0.03,1.0,2
15507,0.008,1.0,1
15508,0.007,1.0,3
15509,0.011,1.0,1
15510,0.013,1.0,1
15511,0.013,1.0,2
15512,0.009,1.0,1
15513,0.019,1.0,2
15514,0.017,1.0,1
15515,0.006,1.0,1
15516,0.004,1.0,2
15517,0.012,1.0,2
15518,0.007,1.0,1
15519,0.037,1.0,2
15520,0.009,1.0,1
15521,0.028,1.0,1
15522,0.029,1.0,1
15523,0.012,1.0,1
15524,0.03,1.0,2
15525,0.029,1.0,1
15526,0.031,1.0,2
15527,0.014,1.0,1
15528,0.028,1.0,1
15529,0.03,1.0,2
15530,0.008,1.0,1
15531,0.007,1.0,3
15532,0.011,1.0,1
15533,0.013,1.0,1
15534,0.013,1.0,2
15535,0.009,1.0,1
15536,0.012,1.0,1
15537,0.014,1.0,1
15538,0.006,1.0,1
15539,0.004,1.0,2
15540,0.036,1.0,1
15541,0.03,1.0,1
15542,0.01,1.0,1
15543,0.012,1.0,1
15544,0.028,1.0,1
15545,0.009,1.0,1
15546,0.012,1.0,1
15547,0.03,1.0,2
15548,0.029,1.0,1
15549,0.029,1.0,1
15550,0.017,1.0,1
15551,0.035,1.0,1
15552,0.03,1.0,2
15553,0.009,1.0,1
15554,0.007,1.0,3
15555,0.011,1.0,1
15556,0.013,1.0,1
15557,0.013,1.0,2
15558,0.009,1.0,1
15559,0.012,1.0,1
15560,0.014,1.0,1
15561,0.006,1.0,1
15562,0.004,1.0,2
15563,0.036,1.0,1
15564,0.03,1.0,1
15565,0.01,1.0,1
15566,0.011,1.0,1
15567,0.028,1.0,1
15568,0.009,1.0,1
15569,0.012,1.0,1
15570,0.03,1.0,2
15571,0.029,1.0,1
15572,0.029,1.0,1
15573,0.016,1.0,1
15574,0.035,1.0,1
15575,0.03,1.0,2
15576,0.009,1.0,1
15577,0.012,1.0,2
15578,0.009,1.0,1
15579,0.016,1.0,2
15580,0.015,1.0,1
15581,0.006,1.0,1
15582,0.004,1.0,2
15583,0.012,1.0,2
15584,0.007,1.0,1
15585,0.036,1.0,2
15586,0.009,1.0,1
15587,0.028,1.0,1
15588,0.03,1.0,1
15589,0.011,1.0,1
15590,0.03,1.0,2
15591,0.029,1.0,1
15592,0.033,1.0,2
15593,0.014,1.0,1
15594,0.027,1.0,1
15595,0.03,1.0,2
15596,0.01,1.0,1
15597,0.013,1.0,2
15598,0.009,1.0,1
15599,0.016,1.0,2
15600,0.015,1.0,1
15601,0.006,1.0,1
15602,0.004,1.0,2
15603,0.012,1.0,2
15604,0.007,1.0,1
15605,0.036,1.0,2
15606,0.009,1.0,1
15607,0.028,1.0,1
15608,0.029,1.0,1
15609,0.011,1.0,1
15610,0.03,1.0,2
15611,0.029,1.0,1
15612,0.031,1.0,2
15613,0.014,1.0,1
15614,0.027,1.0,1
15615,0.03,1.0,2
15616,0.008,1.0,1
15617,0.007,1.0,3
15618,0.011,1.0,1
15619,0.014,1.0,1
15620,0.003,1.0,3
15621,0.02,1.0,3
15622,0.013,1.0,1
15623,0.013,1.0,1
15624,0.012,1.0,1
15625,0.014,1.0,1
15626,0.012,1.0,2
15627,0.009,1.0,1
15628,0.016,1.0,2
15629,0.015,1.0,1
15630,0.006,1.0,1
15631,0.004,1.0,2
15632,0.012,1.0,2
15633,0.007,1.0,1
15634,0.036,1.0,2
15635,0.009,1.0,1
15636,0.028,1.0,1
15637,0.029,1.0,1
15638,0.011,1.0,1
15639,0.03,1.0,2
15640,0.029,1.0,1
15641,0.031,1.0,2
15642,0.014,1.0,1
15643,0.027,1.0,1
15644,0.03,1.0,2
15645,0.008,1.0,1
15646,0.013,1.0,2
15647,0.009,1.0,1
15648,0.016,1.0,2
15649,0.015,1.0,1
15650,0.006,1.0,1
15651,0.004,1.0,2
15652,0.012,1.0,2
15653,0.007,1.0,1
15654,0.036,1.0,2
15655,0.009,1.0,1
15656,0.028,1.0,1
15657,0.029,1.0,1
15658,0.011,1.0,1
15659,0.03,1.0,2
15660,0.029,1.0,1
15661,0.031,1.0,2
15662,0.014,1.0,1
15663,0.027,1.0,1
15664,0.03,1.0,2
15665,0.008,1.0,1
15666,0.007,1.0,3
15667,0.011,1.0,1
15668,0.014,1.0,1
15669,0.003,1.0,3
15670,0.02,1.0,3
15671,0.013,1.0,1
15672,0.013,1.0,1
15673,0.012,1.0,1
15674,0.014,1.0,1
15675,0.008,1.0,3
15676,0.011,1.0,3
15677,0.012,1.0,1
15678,0.019,1.0,3
15679,0.009,,3
15680,0.01,,3
15681,0.026,1.0,1
15682,0.012,,1
15683,0.015,,1
15684,0.02,1.0,1
15685,0.029,1.0,1
15686,0.029,1.0,1
15687,0.015,1.0,1
15688,0.016,1.0,1
15689,0.01,1.0,1
15690,0.006,1.0,1
15691,0.011,1.0,1
15692,0.02,1.0,1
15693,0.008,1.0,1
15694,0.022,1.0,1
15695,0.008,1.0,1
15696,0.018,1.0,3
15697,0.026,1.0,1
15698,0.009,1.0,1
15699,0.022,1.0,1
15700,0.025,1.0,1
15701,0.006,1.0,1
15702,0.013,,1
15703,0.02,1.0,1
15704,0.018,1.0,1
15705,0.019,1.0,1
15706,0.006,1.0,1
15707,0.007,1.0,1
15708,0.019,1.0,1
15709,0.017,1.0,1
15710,0.003,1.0,1
15711,0.005,,1
15712,0.021,1.0,1
15713,0.012,1.0,2
15714,0.009,1.0,1
15715,0.016,1.0,2
15716,0.015,1.0,1
15717,0.006,1.0,1
15718,0.004,1.0,2
15719,0.012,1.0,2
15720,0.007,1.0,1
15721,0.036,1.0,2
15722,0.009,1.0,1
15723,0.028,1.0,1
15724,0.03,1.0,1
15725,0.011,1.0,1
15726,0.03,1.0,2
15727,0.029,1.0,1
15728,0.033,1.0,2
15729,0.014,1.0,1
15730,0.027,1.0,1
15731,0.03,1.0,2
15732,0.01,1.0,1
15733,0.013,1.0,2
15734,0.009,1.0,1
15735,0.016,1.0,2
15736,0.015,1.0,1
15737,0.006,1.0,1
15738,0.004,1.0,2
15739,0.012,1.0,2
15740,0.007,1.0,1
15741,0.036,1.0,2
15742,0.009,1.0,1
15743,0.028,1.0,1
15744,0.029,1.0,1
15745,0.011,1.0,1
15746,0.03,1.0,2
15747,0.029,1.0,1
15748,0.031,1.0,2
15749,0.014,1.0,1
15750,0.027,1.0,1
15751,0.03,1.0,2
15752,0.008,1.0,1
15753,0.007,1.0,3
15754,0.011,1.0,1
15755,0.014,1.0,1
15756,0.003,1.0,3
15757,0.02,1.0,3
15758,0.013,1.0,1
15759,0.013,1.0,1
15760,0.012,1.0,1
15761,0.014,1.0,1
15762,0.013,1.0,2
15763,0.009,1.0,1
15764,0.016,1.0,2
15765,0.015,1.0,1
15766,0.006,1.0,1
15767,0.004,1.0,2
15768,0.012,1.0,2
15769,0.007,1.0,1
15770,0.036,1.0,2
15771,0.011,1.0,1
15772,0.028,1.0,1
15773,0.029,1.0,1
15774,0.011,1.0,1
15775,0.03,1.0,2
15776,0.031,1.0,1
15777,0.031,1.0,2
15778,0.014,1.0,1
15779,0.027,1.0,1
15780,0.032,1.0,2
15781,0.008,1.0,1
15782,0.013,1.0,2
15783,0.009,1.0,1
15784,0.016,1.0,2
15785,0.015,1.0,1
15786,0.006,1.0,1
15787,0.004,1.0,2
15788,0.011,1.0,2
15789,0.007,1.0,1
15790,0.036,1.0,2
15791,0.011,1.0,1
15792,0.028,1.0,1
15793,0.031,1.0,1
15794,0.011,1.0,1
15795,0.03,1.0,2
15796,0.029,1.0,1
15797,0.033,1.0,2
15798,0.014,1.0,1
15799,0.027,1.0,1
15800,0.03,1.0,2
15801,0.011,1.0,1
15802,0.007,1.0,3
15803,0.011,1.0,1
15804,0.014,1.0,1
15805,0.003,1.0,3
15806,0.02,1.0,3
15807,0.013,1.0,1
15808,0.013,1.0,1
15809,0.012,1.0,1
15810,0.014,1.0,1
15811,0.008,1.0,3
15812,0.011,1.0,3
15813,0.012,1.0,1
15814,0.019,1.0,3
15815,0.009,,3
15816,0.01,,3
15817,0.026,1.0,1
15818,0.012,,1
15819,0.015,,1
15820,0.02,1.0,1
15821,0.029,1.0,1
15822,0.029,1.0,1
15823,0.015,1.0,1
15824,0.016,1.0,1
15825,0.01,1.0,1
15826,0.006,1.0,1
15827,0.011,1.0,1
15828,0.02,1.0,1
15829,0.008,1.0,1
15830,0.022,1.0,1
15831,0.008,1.0,1
15832,0.018,1.0,3
15833,0.026,1.0,1
15834,0.009,1.0,1
15835,0.022,1.0,1
15836,0.025,1.0,1
15837,0.006,1.0,1
15838,0.013,,1
15839,0.02,1.0,1
15840,0.018,1.0,1
15841,0.019,1.0,1
15842,0.006,1.0,1
15843,0.007,1.0,1
15844,0.019,1.0,1
15845,0.017,1.0,1
15846,0.003,1.0,1
15847,0.005,,1
15848,0.021,1.0,1
15849,0.001,,3
15850,0.001,,3
15851,0.011,,3
15852,0.005,,3
15853,0.007,,3
15854,0.013,,3
15855,0.01,1.0,1
15856,0.007,1.0,1
15857,0.011,1.0,1
15858,0.01,1.0,1
15859,0.015,,3
15876,0.012,1.0,2
15877,0.008,1.0,1
15878,0.012,1.0,1
15879,0.014,1.0,1
15880,0.006,1.0,1
15881,0.004,1.0,2
15882,0.036,1.0,1
15883,0.03,1.0,1
15884,0.01,1.0,1
15885,0.011,1.0,1
15886,0.028,1.0,1
15887,0.009,1.0,1
15888,0.012,1.0,1
15889,0.03,1.0,2
15890,0.029,1.0,1
15891,0.029,1.0,1
15892,0.016,1.0,1
15893,0.035,1.0,1
15894,0.03,1.0,2
15895,0.009,1.0,1
15896,0.01,1.0,3
15897,0.013,1.0,1
15898,0.01,1.0,1
15899,0.002,,3
15900,0.012,,3
15909,0.004,,2
15910,0.008,,2
15911,0.001,1.0,1
15912,0.001,,1
15913,0.019,,3
15914,0.003,,3
15915,0.006,,3
15916,0.003,,3
15917,0.003,,3
15918,0.003,,3
15919,0.003,,3
15920,0.002,,3
15921,0.006,,3
15922,0.004,,3
15923,0.001,,3
15924,0.001,,3
15925,0.003,,3
15926,0.002,,3
15927,0.003,,3
15928,0.008,,3
15929,0.009,,2
15930,0.006,,2
15931,0.004,,3
15932,0.008,,3
15933,0.004,,3
15934,0.008,,3
15935,0.005,,3
15936,0.004,,3
15937,0.005,,3
16231,0.007,1.0,1
16232,0.007,1.0,1
16233,0.004,1.0,1
16234,0.007,1.0,1
16235,0.018,1.0,1
16236,0.02,1.0,1
16237,0.02,1.0,1
16238,0.02,1.0,1
16352,0.009,1.0,1
16354,0.007,1.0,1
16355,0.023,1.0,1
16365,0.018,1.0,1
16366,0.019,1.0,1
16367,0.004,1.0,1
16368,0.006,1.0,1
16369,0.019,1.0,1
16370,0.012,1.0,2
16371,0.009,1.0,1
16372,0.016,1.0,2
16373,0.015,1.0,1
16374,0.006,1.0,1
16375,0.004,1.0,2
16376,0.012,1.0,2
16377,0.007,1.0,1
16378,0.036,1.0,2
16379,0.009,1.0,1
16380,0.028,1.0,1
16381,0.03,1.0,1
16382,0.011,1.0,1
16383,0.03,1.0,2
16384,0.029,1.0,1
16385,0.033,1.0,2
16386,0.014,1.0,1
16387,0.027,1.0,1
16388,0.03,1.0,2
16389,0.01,1.0,1
16390,0.013,1.0,2
16391,0.009,1.0,1
16392,0.016,1.0,2
16393,0.015,1.0,1
16394,0.006,1.0,1
16395,0.004,1.0,2
16396,0.012,1.0,2
16397,0.007,1.0,1
16398,0.036,1.0,2
16399,0.009,1.0,1
16400,0.028,1.0,1
16401,0.029,1.0,1
16402,0.011,1.0,1
16403,0.03,1.0,2
16404,0.029,1.0,1
16405,0.031,1.0,2
16406,0.014,1.0,1
16407,0.027,1.0,1
16408,0.03,1.0,2
16409,0.008,1.0,1
16410,0.007,1.0,3
16411,0.011,1.0,1
16412,0.014,1.0,1
16413,0.003,1.0,3
16414,0.02,1.0,3
16415,0.013,1.0,1
16416,0.013,1.0,1
16417,0.012,1.0,1
16418,0.014,1.0,1
16419,0.012,1.0,2
16420,0.009,1.0,1
16421,0.016,1.0,2
16422,0.015,1.0,1
16423,0.006,1.0,1
16424,0.004,1.0,2
16425,0.012,1.0,2
16426,0.007,1.0,1
16427,0.036,1.0,2
16428,0.009,1.0,1
16429,0.028,1.0,1
16430,0.029,1.0,1
16431,0.011,1.0,1
16432,0.03,1.0,2
16433,0.029,1.0,1
16434,0.031,1.0,2
16435,0.014,1.0,1
16436,0.027,1.0,1
16437,0.03,1.0,2
16438,0.008,1.0,1
16439,0.013,1.0,2
16440,0.009,1.0,1
16441,0.016,1.0,2
16442,0.015,1.0,1
16443,0.006,1.0,1
16444,0.004,1.0,2
16445,0.012,1.0,2
16446,0.007,1.0,1
16447,0.036,1.0,2
16448,0.009,1.0,1
16449,0.028,1.0,1
16450,0.029,1.0,1
16451,0.011,1.0,1
16452,0.03,1.0,2
16453,0.029,1.0,1
16454,0.031,1.0,2
16455,0.014,1.0,1
16456,0.027,1.0,1
16457,0.03,1.0,2
16458,0.008,1.0,1
16459,0.007,1.0,3
16460,0.011,1.0,1
16461,0.014,1.0,1
16462,0.003,1.0,3
16463,0.02,1.0,3
16464,0.013,1.0,1
16465,0.013,1.0,1
16466,0.012,1.0,1
16467,0.014,1.0,1
16468,0.008,1.0,3
16469,0.011,1.0,3
16470,0.012,1.0,1
16471,0.019,1.0,3
16472,0.009,,3
16473,0.01,,3
16474,0.026,1.0,1
16475,0.012,,1
16476,0.015,,1
16477,0.02,1.0,1
16478,0.029,1.0,1
16479,0.029,1.0,1
16480,0.015,1.0,1
16481,0.016,1.0,1
16482,0.01,1.0,1
16483,0.006,1.0,1
16484,0.011,1.0,1
16485,0.02,1.0,1
16486,0.008,1.0,1
16487,0.022,1.0,1
16488,0.008,1.0,1
16489,0.018,1.0,3
16490,0.026,1.0,1
16491,0.009,1.0,1
16492,0.022,1.0,1
16493,0.025,1.0,1
16494,0.006,1.0,1
16495,0.013,,1
16496,0.02,1.0,1
16497,0.018,1.0,1
16498,0.019,1.0,1
16499,0.006,1.0,1
16500,0.007,1.0,1
16501,0.019,1.0,1
16502,0.017,1.0,1
16503,0.003,1.0,1
16504,0.005,,1
16505,0.021,1.0,1
16506,0.012,1.0,2
16507,0.009,1.0,1
16508,0.016,1.0,2
16509,0.015,1.0,1
16510,0.006,1.0,1
16511,0.004,1.0,2
16512,0.012,1.0,2
16513,0.007,1.0,1
16514,0.036,1.0,2
16515,0.009,1.0,1
16516,0.028,1.0,1
16517,0.03,1.0,1
16518,0.011,1.0,1
16519,0.03,1.0,2
16520,0.029,1.0,1
16521,0.033,1.0,2
16522,0.014,1.0,1
16523,0.027,1.0,1
16524,0.03,1.0,2
16525,0.01,1.0,1
16526,0.013,1.0,2
16527,0.009,1.0,1
16528,0.016,1.0,2
16529,0.015,1.0,1
16530,0.006,1.0,1
16531,0.004,1.0,2
16532,0.012,1.0,2
16533,0.007,1.0,1
16534,0.036,1.0,2
16535,0.009,1.0,1
16536,0.028,1.0,1
16537,0.029,1.0,1
16538,0.011,1.0,1
16539,0.03,1.0,2
16540,0.029,1.0,1
16541,0.031,1.0,2
16542,0.014,1.0,1
16543,0.027,1.0,1
16544,0.03,1.0,2
16545,0.008,1.0,1
16546,0.007,1.0,3
16547,0.011,1.0,1
16548,0.014,1.0,1
16549,0.003,1.0,3
16550,0.02,1.0,3
16551,0.013,1.0,1
16552,0.013,1.0,1
16553,0.012,1.0,1
16554,0.014,1.0,1
16555,0.013,1.0,2
16556,0.009,1.0,1
16557,0.016,1.0,2
16558,0.015,1.0,1
16559,0.006,1.0,1
16560,0.004,1.0,2
16561,0.012,1.0,2
16562,0.007,1.0,1
16563,0.036,1.0,2
16564,0.011,1.0,1
16565,0.028,1.0,1
16566,0.029,1.0,1
16567,0.011,1.0,1
16568,0.03,1.0,2
16569,0.031,1.0,1
16570,0.031,1.0,2
16571,0.014,1.0,1
16572,0.027,1.0,1
16573,0.032,1.0,2
16574,0.008,1.0,1
16575,0.013,1.0,2
16576,0.009,1.0,1
16577,0.016,1.0,2
16578,0.015,1.0,1
16579,0.006,1.0,1
16580,0.004,1.0,2
16581,0.012,1.0,2
16582,0.007,1.0,1
16583,0.036,1.0,2
16584,0.009,1.0,1
16585,0.028,1.0,1
16586,0.029,1.0,1
16587,0.011,1.0,1
16588,0.03,1.0,2
16589,0.029,1.0,1
16590,0.031,1.0,2
16591,0.014,1.0,1
16592,0.027,1.0,1
16593,0.03,1.0,2
16594,0.008,1.0,1
16595,0.007,1.0,3
16596,0.011,1.0,1
16597,0.014,1.0,1
16598,0.003,1.0,3
16599,0.02,1.0,3
16600,0.013,1.0,1
16601,0.013,1.0,1
16602,0.012,1.0,1
16603,0.014,1.0,1
16604,0.008,1.0,3
16605,0.011,1.0,3
16606,0.012,1.0,1
16607,0.019,1.0,3
16608,0.009,,3
16609,0.01,,3
16610,0.026,1.0,1
16611,0.012,,1
16612,0.015,,1
16613,0.02,1.0,1
16614,0.029,1.0,1
16615,0.029,1.0,1
16616,0.015,1.0,1
16617,0.016,1.0,1
16618,0.01,1.0,1
16619,0.006,1.0,1
16620,0.011,1.0,1
16621,0.02,1.0,1
16622,0.008,1.0,1
16623,0.022,1.0,1
16624,0.008,1.0,1
16625,0.018,1.0,3
16626,0.026,1.0,1
16627,0.009,1.0,1
16628,0.022,1.0,1
16629,0.025,1.0,1
16630,0.006,1.0,1
16631,0.013,,1
16632,0.02,1.0,1
16633,0.018,1.0,1
16634,0.019,1.0,1
16635,0.006,1.0,1
16636,0.007,1.0,1
16637,0.019,1.0,1
16638,0.017,1.0,1
16639,0.003,1.0,1
16640,0.005,,1
16641,0.021,1.0,1
16642,0.001,,3
16643,0.001,,3
16644,0.011,1.0,3
16645,0.005,1.0,3
16669,0.012,1.0,2
16670,0.008,1.0,1
16671,0.012,1.0,1
16672,0.014,1.0,1
16673,0.006,1.0,1
16674,0.004,1.0,2
16675,0.036,1.0,1
16676,0.03,1.0,1
16677,0.01,1.0,1
16678,0.011,1.0,1
16679,0.028,1.0,1
16680,0.009,1.0,1
16681,0.012,1.0,1
16682,0.03,1.0,2
16683,0.029,1.0,1
16684,0.029,1.0,1
16685,0.016,1.0,1
16686,0.035,1.0,1
16687,0.03,1.0,2
16688,0.009,1.0,1
16689,0.01,1.0,3
16690,0.013,1.0,1
16691,0.01,1.0,1
16692,0.002,,3
16693,0.001,,3
16702,0.004,,2
16703,0.008,,2
16704,0.001,1.0,1
16705,0.001,,1
17024,0.007,1.0,1
17025,0.007,1.0,1
17026,0.004,1.0,1
17027,0.007,1.0,1
17028,0.018,1.0,1
17029,0.02,1.0,1
17030,0.02,1.0,1
17031,0.02,1.0,1
17145,0.009,1.0,1
17147,0.007,1.0,1
17148,0.023,1.0,1
17158,0.018,1.0,1
17159,0.019,1.0,1
17160,0.004,1.0,1
17161,0.006,1.0,1
17162,0.019,1.0,1
17301,0.013,1.0,2
17302,0.009,1.0,1
