,total_vehicle,weighted_density,weighted_flow
159,118,44.952380952381,548.900571428572
160,154,58.66666666666673,550.7657142857149
161,148,56.380952380952436,598.0251428571435
162,111,42.28571428571433,568.5668571428578
163,137,52.19047619047625,610.4640000000006
164,142,54.09523809523815,558.5554285714292
165,95,36.190476190476225,575.3828571428578
166,156,59.42857142857149,575.9314285714291
167,154,58.66666666666673,628.0045714285721
168,128,48.76190476190481,548.8731428571434
169,159,60.57142857142863,540.7817142857149
170,149,56.761904761904816,516.8365714285718
171,119,45.33333333333338,497.6777142857148
172,140,53.333333333333385,549.9017142857149
173,150,57.1428571428572,558.8160000000005
174,125,47.61904761904767,542.3451428571433
175,152,57.90476190476196,562.6971428571433
176,151,57.52380952380958,560.4891428571435
177,109,41.52380952380957,580.1691428571435
178,146,55.61904761904768,580.5668571428579
179,153,58.28571428571434,591.5520000000007
180,124,47.23809523809528,563.0125714285721
181,147,56.00000000000006,610.0937142857149
182,151,57.52380952380958,581.8148571428578
183,115,43.80952380952385,563.6845714285719
184,137,52.19047619047625,590.7154285714291
185,147,56.00000000000006,567.4148571428577
186,131,49.904761904761955,538.436571428572
187,149,56.761904761904816,551.6571428571433
188,142,54.09523809523815,527.9040000000005
189,109,41.52380952380957,586.0388571428579
190,156,59.42857142857149,585.3805714285722
191,149,56.761904761904816,563.3280000000004
192,120,45.71428571428576,536.8731428571433
193,156,59.42857142857149,522.6240000000006
194,153,58.28571428571434,560.4068571428578
195,112,42.66666666666671,560.0914285714292
196,150,57.1428571428572,572.9554285714291
197,142,54.09523809523815,598.9440000000006
198,115,43.80952380952385,555.7851428571433
199,143,54.47619047619053,552.8640000000005
200,142,54.09523809523815,556.6765714285721
201,116,44.19047619047623,551.7394285714292
202,150,57.1428571428572,560.9691428571434
203,159,60.57142857142863,572.5028571428577
204,123,46.857142857142904,580.5257142857148
205,163,62.09523809523816,554.2628571428578
206,163,62.09523809523816,563.4651428571434
207,122,46.476190476190524,564.1920000000008
208,147,56.00000000000006,545.7874285714291
209,151,57.52380952380958,597.3120000000005
210,119,45.33333333333338,582.1714285714291
211,144,54.85714285714291,598.1348571428576
212,152,57.90476190476196,615.9085714285723
213,114,43.42857142857147,587.7942857142863
214,161,61.33333333333339,564.205714285715
215,163,62.09523809523816,542.3314285714292
216,136,51.80952380952386,547.7074285714292
217,161,61.33333333333339,568.9508571428578
218,155,59.04761904761911,567.908571428572
219,115,43.80952380952385,573.2982857142863
220,142,54.09523809523815,576.5211428571437
221,150,57.1428571428572,603.3462857142866
222,116,44.19047619047623,570.1988571428576
223,154,58.66666666666673,565.0422857142862
224,143,54.47619047619053,572.6400000000006
225,103,39.238095238095276,565.6868571428578
226,150,57.1428571428572,559.8308571428577
227,160,60.95238095238101,562.3817142857148
228,110,41.90476190476195,555.0171428571434
229,151,57.52380952380958,574.7245714285718
230,150,57.1428571428572,582.925714285715
231,116,44.19047619047623,550.4365714285719
232,143,54.47619047619053,585.6685714285719
233,145,55.2380952380953,553.9474285714291
234,121,46.095238095238145,539.8902857142863
235,150,57.1428571428572,522.8982857142863
236,149,56.761904761904816,526.1211428571434
237,105,40.00000000000004,558.2674285714291
238,146,55.61904761904768,574.8205714285722
239,147,56.00000000000006,580.3611428571434
240,119,45.33333333333338,578.1531428571435
241,141,53.71428571428577,558.212571428572
242,147,56.00000000000006,575.5611428571434
243,118,44.952380952381,570.829714285715
244,145,55.2380952380953,532.6491428571435
245,159,60.57142857142863,566.9760000000006
246,126,48.00000000000005,558.6102857142862
247,145,55.2380952380953,587.739428571429
248,155,59.04761904761911,569.1291428571434
249,122,46.476190476190524,542.3862857142863
250,162,61.71428571428578,555.1268571428576
251,162,61.71428571428578,559.2274285714292
252,130,49.523809523809575,534.3085714285721
253,164,62.47619047619054,547.0765714285718
254,166,63.238095238095305,577.5222857142862
255,129,49.142857142857196,532.772571428572
256,160,60.95238095238101,554.852571428572
257,156,59.42857142857149,557.9382857142863
258,117,44.57142857142862,563.5337142857148
259,143,54.47619047619053,602.8800000000007
260,143,54.47619047619053,560.9828571428577
261,115,43.80952380952385,533.6365714285719
262,159,60.57142857142863,559.3371428571434
263,146,55.61904761904768,603.7988571428577
264,116,44.19047619047623,540.3428571428578
265,156,59.42857142857149,556.0182857142863
266,150,57.1428571428572,510.34971428571487
267,121,46.095238095238145,508.69028571428635
268,159,60.57142857142863,571.9680000000005
269,147,56.00000000000006,586.6834285714292
270,108,41.14285714285718,601.8925714285721
271,149,56.761904761904816,545.307428571429
272,148,56.380952380952436,568.0182857142861
273,121,46.095238095238145,542.7017142857147
274,148,56.380952380952436,537.2022857142863
275,148,56.380952380952436,591.7440000000006
276,103,39.238095238095276,549.0102857142862
277,144,54.85714285714291,582.4868571428577
278,137,52.19047619047625,597.1885714285721
279,106,40.38095238095242,574.2857142857149
280,143,54.47619047619053,562.7382857142863
281,144,54.85714285714291,561.435428571429
282,101,38.47619047619052,573.4902857142863
283,134,51.0476190476191,566.4137142857148
284,147,56.00000000000006,577.6182857142861
285,119,45.33333333333338,575.2182857142864
286,162,61.71428571428578,586.3131428571434
287,158,60.190476190476254,574.244571428572
288,121,46.095238095238145,570.3497142857149
289,139,52.952380952381006,586.4091428571434
290,153,58.28571428571434,556.7588571428577
291,112,42.66666666666671,563.0811428571435
292,150,57.1428571428572,551.3142857142863
293,146,55.61904761904768,596.6400000000006
294,115,43.80952380952385,541.700571428572
295,154,58.66666666666673,556.7862857142861
296,153,58.28571428571434,575.6297142857148
297,112,42.66666666666671,572.1600000000007
298,143,54.47619047619053,548.7222857142865
299,147,56.00000000000006,595.4468571428579
300,99,37.71428571428575,578.0434285714291
301,151,57.52380952380958,571.6388571428578
302,148,56.380952380952436,581.7462857142864
303,111,42.28571428571433,559.2822857142862
304,154,58.66666666666673,585.7508571428577
305,146,55.61904761904768,588.6582857142862
306,118,44.952380952381,546.4868571428578
307,148,56.380952380952436,596.9691428571434
308,154,58.66666666666673,578.4274285714292
309,118,44.952380952381,563.7120000000007
310,150,57.1428571428572,537.6822857142862
311,148,56.380952380952436,562.6834285714291
312,118,44.952380952381,551.4240000000005
313,151,57.52380952380958,541.5908571428575
314,150,57.1428571428572,527.6160000000004
315,115,43.80952380952385,598.1348571428576
316,147,56.00000000000006,597.037714285715
317,157,59.80952380952387,548.996571428572
318,127,48.38095238095243,511.5840000000004
319,151,57.52380952380958,557.6365714285719
320,157,59.80952380952387,545.485714285715
321,117,44.57142857142862,587.5748571428578
322,143,54.47619047619053,602.509714285715
323,136,51.80952380952386,592.9234285714293
324,100,38.09523809523813,570.9394285714291
325,145,55.2380952380953,577.2617142857149
326,140,53.333333333333385,596.5714285714291
327,108,41.14285714285718,594.4868571428578
328,154,58.66666666666673,582.8297142857149
329,141,53.71428571428577,572.324571428572
330,107,40.7619047619048,567.1268571428577
331,143,54.47619047619053,566.2354285714291
332,147,56.00000000000006,571.6388571428578
333,105,40.00000000000004,561.0377142857147
334,134,51.0476190476191,586.5051428571434
335,151,57.52380952380958,582.9531428571435
336,123,46.857142857142904,578.4411428571435
337,152,57.90476190476196,560.6674285714291
338,148,56.380952380952436,586.3405714285719
339,129,49.142857142857196,546.0480000000006
340,166,63.238095238095305,544.4571428571434
341,158,60.190476190476254,558.2811428571435
342,126,48.00000000000005,527.7257142857147
343,161,61.33333333333339,547.0354285714291
344,160,60.95238095238101,532.7451428571434
345,123,46.857142857142904,574.8891428571435
346,148,56.380952380952436,569.1428571428577
347,140,53.333333333333385,554.5371428571434
348,108,41.14285714285718,572.1600000000005
349,139,52.952380952381006,561.6137142857149
350,142,54.09523809523815,576.4525714285721
351,108,41.14285714285718,587.2182857142864
352,142,54.09523809523815,623.2731428571435
353,157,59.80952380952387,545.869714285715
354,117,44.57142857142862,581.0605714285721
355,145,55.2380952380953,562.1760000000006
356,152,57.90476190476196,595.9680000000006
357,128,48.76190476190481,526.6285714285721
358,159,60.57142857142863,511.78971428571475
359,161,61.33333333333339,573.2982857142864
360,126,48.00000000000005,579.3188571428577
361,151,57.52380952380958,584.7908571428578
362,150,57.1428571428572,565.2342857142863
363,117,44.57142857142862,587.1497142857149
364,148,56.380952380952436,546.1302857142862
365,144,54.85714285714291,596.5440000000007
366,115,43.80952380952385,595.0217142857148
367,140,53.333333333333385,586.1622857142862
368,152,57.90476190476196,573.3257142857149
369,124,47.23809523809528,573.2708571428577
370,150,57.1428571428572,537.5177142857149
371,149,56.761904761904816,547.3234285714293
372,123,46.857142857142904,581.4857142857148
373,158,60.190476190476254,558.4731428571434
374,147,56.00000000000006,552.740571428572
375,109,41.52380952380957,559.7348571428577
376,152,57.90476190476196,556.7177142857149
377,136,51.80952380952386,578.4548571428576
378,109,41.52380952380957,542.4000000000007
379,147,56.00000000000006,539.8491428571434
380,148,56.380952380952436,538.4228571428578
381,111,42.28571428571433,547.1451428571435
382,147,56.00000000000006,573.2297142857147
383,146,55.61904761904768,560.0914285714292
384,110,41.90476190476195,580.4845714285722
385,135,51.42857142857148,612.9874285714291
386,142,54.09523809523815,599.7942857142863
387,126,48.00000000000005,544.0594285714292
388,142,54.09523809523815,542.8251428571433
389,144,54.85714285714291,606.9942857142863
390,104,39.619047619047656,586.9988571428577
391,149,56.761904761904816,560.1600000000004
392,155,59.04761904761911,595.597714285715
393,115,43.80952380952385,565.3988571428577
394,147,56.00000000000006,596.6537142857151
395,158,60.190476190476254,551.0948571428577
396,111,42.28571428571433,596.1874285714293
397,137,52.19047619047625,581.4034285714292
398,147,56.00000000000006,574.4640000000007
399,0,0.0,550.5051428571436
